# ID        SDSS.g   SDSS.g_err   SDSS.r   SDSS.r_err   SDSS.i   SDSS.i_err   SDSS.z   SDSS.z_err   redshift  
  35203107  23.635   0.1          23.649   0.1          23.571   0.1          23.36    0.1          1.5       
  35204107  23.635   0.1          23.649   0.1          23.572   0.1          23.36    0.1          1.5       
  35201108  24.052   0.1          23.994   0.1          24.037   0.1          23.949   0.1          2.0       
  35202108  24.041   0.1          23.99    0.1          24.027   0.1          23.95    0.1          2.0       
  35203108  24.041   0.1          23.992   0.1          24.026   0.1          23.949   0.1          2.0       
  35204108  24.042   0.1          23.991   0.1          24.027   0.1          23.949   0.1          2.0       
  35500000  16.613   0.1          15.876   0.1          15.406   0.1          15.096   0.1          0.079275  
  35501101  -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       0.06      
  35502101  -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       0.06      
  35503101  -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       0.06      
  35504101  -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       -999.0   -999.0       0.06      
  35501102  17.342   0.1          16.585   0.1          16.096   0.1          15.803   0.1          0.1       
  35502102  17.342   0.1          16.585   0.1          16.096   0.1          15.803   0.1          0.1       
  35503102  17.342   0.1          16.585   0.1          16.096   0.1          15.803   0.1          0.1       
  35504102  17.342   0.1          16.585   0.1          16.096   0.1          15.803   0.1          0.1       
  35501103  20.333   0.1          19.248   0.1          18.794   0.1          18.37    0.1          0.3       
  35502103  20.334   0.1          19.248   0.1          18.794   0.1          18.37    0.1          0.3       
  35503103  20.334   0.1          19.248   0.1          18.794   0.1          18.37    0.1          0.3       
  35504103  20.334   0.1          19.248   0.1          18.794   0.1          18.37    0.1          0.3       
  35501104  21.773   0.1          20.748   0.1          20.122   0.1          19.705   0.1          0.5       
  35502104  21.771   0.1          20.748   0.1          20.121   0.1          19.706   0.1          0.5       
  35503104  21.771   0.1          20.748   0.1          20.121   0.1          19.705   0.1          0.5       
  35504104  21.771   0.1          20.748   0.1          20.121   0.1          19.705   0.1          0.5       
  35501105  22.938   0.1          22.4     0.1          21.527   0.1          20.983   0.1          0.8       
  35502105  22.931   0.1          22.397   0.1          21.528   0.1          20.983   0.1          0.8       
  35503105  22.931   0.1          22.397   0.1          21.528   0.1          20.983   0.1          0.8       
  35504105  22.932   0.1          22.397   0.1          21.528   0.1          20.983   0.1          0.8       
  35501106  23.375   0.1          23.02    0.1          22.427   0.1          21.632   0.1          1.0       
  35502106  23.366   0.1          23.013   0.1          22.428   0.1          21.632   0.1          1.0       
  35503106  23.366   0.1          23.013   0.1          22.429   0.1          21.632   0.1          1.0       
  35504106  23.366   0.1          23.012   0.1          22.429   0.1          21.632   0.1          1.0       
  35501107  24.084   0.1          23.97    0.1          23.681   0.1          23.224   0.1          1.5       
  35502107  24.066   0.1          23.958   0.1          23.686   0.1          23.229   0.1          1.5       
  35503107  24.068   0.1          23.956   0.1          23.686   0.1          23.229   0.1          1.5       
  35504107  24.068   0.1          23.956   0.1          23.686   0.1          23.229   0.1          1.5       
  35501108  24.55    0.1          24.411   0.1          24.325   0.1          24.072   0.1          2.0       
  35502108  24.531   0.1          24.389   0.1          24.328   0.1          24.073   0.1          2.0       
  35503108  24.533   0.1          24.386   0.1          24.328   0.1          24.073   0.1          2.0       
  35504108  24.534   0.1          24.385   0.1          24.328   0.1          24.074   0.1          2.0       
  35800000  16.304   0.1          15.505   0.1          15.096   0.1          14.718   0.1          0.033744  
  35801101  17.706   0.1          16.881   0.1          16.463   0.1          16.074   0.1          0.06      
  35802101  17.706   0.1          16.881   0.1          16.463   0.1          16.074   0.1          0.06      
  35803101  17.706   0.1          16.881   0.1          16.463   0.1          16.074   0.1          0.06      
  35804101  17.706   0.1          16.881   0.1          16.463   0.1          16.074   0.1          0.06      
  35801102  18.949   0.1          18.077   0.1          17.607   0.1          17.255   0.1          0.1       
  35802102  18.949   0.1          18.077   0.1          17.607   0.1          17.255   0.1          0.1       
  35803102  18.949   0.1          18.077   0.1          17.607   0.1          17.255   0.1          0.1       
  35804102  18.949   0.1          18.077   0.1          17.607   0.1          17.255   0.1          0.1       
  35801103  22.031   0.1          20.798   0.1          20.273   0.1          19.873   0.1          0.3       
  35802103  22.027   0.1          20.798   0.1          20.273   0.1          19.872   0.1          0.3       
  35803103  22.027   0.1          20.799   0.1          20.273   0.1          19.872   0.1          0.3       
  35804103  22.027   0.1          20.799   0.1          20.273   0.1          19.872   0.1          0.3       
  35801104  23.513   0.1          22.396   0.1          21.665   0.1          21.179   0.1          0.5       
  35802104  23.504   0.1          22.397   0.1          21.664   0.1          21.178   0.1          0.5       
  35803104  23.504   0.1          22.398   0.1          21.664   0.1          21.178   0.1          0.5       
  35804104  23.504   0.1          22.398   0.1          21.664   0.1          21.178   0.1          0.5       
  35801105  24.768   0.1          24.08    0.1          23.174   0.1          22.521   0.1          0.8       
  35802105  24.754   0.1          24.084   0.1          23.171   0.1          22.518   0.1          0.8       
  35803105  24.753   0.1          24.085   0.1          23.171   0.1          22.518   0.1          0.8       
  35804105  24.754   0.1          24.085   0.1          23.171   0.1          22.518   0.1          0.8       
  35801106  25.234   0.1          24.749   0.1          24.124   0.1          23.228   0.1          1.0       
  35802106  25.222   0.1          24.75    0.1          24.116   0.1          23.221   0.1          1.0       
  35803106  25.222   0.1          24.753   0.1          24.117   0.1          23.22    0.1          1.0       
  35804106  25.223   0.1          24.752   0.1          24.117   0.1          23.22    0.1          1.0       
  35801107  26.019   0.1          25.775   0.1          25.459   0.1          24.957   0.1          1.5       
  35802107  26.007   0.1          25.788   0.1          25.446   0.1          24.918   0.1          1.5       
  35803107  26.004   0.1          25.795   0.1          25.446   0.1          24.916   0.1          1.5       
  35804107  26.005   0.1          25.794   0.1          25.446   0.1          24.916   0.1          1.5       
  35801108  26.583   0.1          26.252   0.1          26.214   0.1          25.929   0.1          2.0       
  35802108  26.548   0.1          26.277   0.1          26.163   0.1          25.842   0.1          2.0       
  35803108  26.542   0.1          26.288   0.1          26.163   0.1          25.838   0.1          2.0       
  35804108  26.543   0.1          26.286   0.1          26.164   0.1          25.838   0.1          2.0       
  35900000  15.76    0.1          15.293   0.1          14.955   0.1          14.746   0.1          0.02296   
  35901101  17.96    0.1          17.474   0.1          17.097   0.1          16.911   0.1          0.06      
  35902101  17.96    0.1          17.474   0.1          17.097   0.1          16.911   0.1          0.06      
  35903101  17.96    0.1          17.474   0.1          17.097   0.1          16.911   0.1          0.06      
  35904101  17.96    0.1          17.474   0.1          17.097   0.1          16.911   0.1          0.06      
  35901102  19.149   0.1          18.626   0.1          18.251   0.1          18.042   0.1          0.1       
  35902102  19.149   0.1          18.626   0.1          18.251   0.1          18.042   0.1          0.1       
  35903102  19.149   0.1          18.626   0.1          18.251   0.1          18.042   0.1          0.1       
  35904102  19.149   0.1          18.626   0.1          18.251   0.1          18.042   0.1          0.1       
  35901103  21.927   0.1          21.159   0.1          20.855   0.1          20.505   0.1          0.3       
  35902103  21.926   0.1          21.159   0.1          20.855   0.1          20.505   0.1          0.3       
  35903103  21.926   0.1          21.159   0.1          20.855   0.1          20.505   0.1          0.3       
  35904103  21.926   0.1          21.159   0.1          20.855   0.1          20.505   0.1          0.3       
  35901104  23.204   0.1          22.502   0.1          22.071   0.1          21.789   0.1          0.5       
  35902104  23.205   0.1          22.501   0.1          22.07    0.1          21.787   0.1          0.5       
  35903104  23.205   0.1          22.501   0.1          22.07    0.1          21.787   0.1          0.5       
  35904104  23.205   0.1          22.501   0.1          22.07    0.1          21.787   0.1          0.5       
  35901105  24.2     0.1          23.936   0.1          23.296   0.1          22.928   0.1          0.8       
  35902105  24.201   0.1          23.934   0.1          23.296   0.1          22.925   0.1          0.8       
  35903105  24.201   0.1          23.934   0.1          23.297   0.1          22.925   0.1          0.8       
  35904105  24.201   0.1          23.934   0.1          23.297   0.1          22.925   0.1          0.8       
  35901106  24.596   0.1          24.437   0.1          24.055   0.1          23.498   0.1          1.0       
  35902106  24.605   0.1          24.434   0.1          24.052   0.1          23.492   0.1          1.0       
  35903106  24.606   0.1          24.434   0.1          24.053   0.1          23.492   0.1          1.0       
  35904106  24.605   0.1          24.434   0.1          24.053   0.1          23.492   0.1          1.0       
  35901107  25.292   0.1          25.209   0.1          25.076   0.1          24.825   0.1          1.5       
  35902107  25.301   0.1          25.202   0.1          25.067   0.1          24.806   0.1          1.5       
  35903107  25.298   0.1          25.2     0.1          25.07    0.1          24.806   0.1          1.5       
  35904107  25.298   0.1          25.201   0.1          25.071   0.1          24.807   0.1          1.5       
  35901108  25.755   0.1          25.631   0.1          25.587   0.1          25.48    0.1          2.0       
  35902108  25.772   0.1          25.62    0.1          25.569   0.1          25.449   0.1          2.0       
  35903108  25.768   0.1          25.618   0.1          25.574   0.1          25.448   0.1          2.0       
  35904108  25.769   0.1          25.618   0.1          25.575   0.1          25.449   0.1          2.0       
  36400000  15.851   0.1          15.233   0.1          14.88    0.1          14.556   0.1          0.045954  
  36401101  16.56    0.1          15.934   0.1          15.576   0.1          15.248   0.1          0.06      
  36402101  16.56    0.1          15.934   0.1          15.576   0.1          15.248   0.1          0.06      
  36403101  16.56    0.1          15.934   0.1          15.576   0.1          15.248   0.1          0.06      
  36404101  16.56    0.1          15.934   0.1          15.576   0.1          15.248   0.1          0.06      
  36401102  17.766   0.1          17.107   0.1          16.704   0.1          16.42    0.1          0.1       
  36402102  17.766   0.1          17.107   0.1          16.704   0.1          16.42    0.1          0.1       
  36403102  17.766   0.1          17.107   0.1          16.704   0.1          16.42    0.1          0.1       
  36404102  17.766   0.1          17.107   0.1          16.704   0.1          16.42    0.1          0.1       
  36401103  20.614   0.1          19.713   0.1          19.325   0.1          18.975   0.1          0.3       
  36402103  20.612   0.1          19.713   0.1          19.326   0.1          18.975   0.1          0.3       
  36403103  20.612   0.1          19.713   0.1          19.326   0.1          18.975   0.1          0.3       
  36404103  20.612   0.1          19.713   0.1          19.326   0.1          18.975   0.1          0.3       
  36401104  21.889   0.1          21.162   0.1          20.607   0.1          20.242   0.1          0.5       
  36402104  21.885   0.1          21.161   0.1          20.609   0.1          20.243   0.1          0.5       
  36403104  21.885   0.1          21.161   0.1          20.609   0.1          20.243   0.1          0.5       
  36404104  21.885   0.1          21.161   0.1          20.609   0.1          20.243   0.1          0.5       
  36401105  22.881   0.1          22.599   0.1          21.945   0.1          21.459   0.1          0.8       
  36402105  22.873   0.1          22.601   0.1          21.951   0.1          21.462   0.1          0.8       
  36403105  22.874   0.1          22.601   0.1          21.951   0.1          21.461   0.1          0.8       
  36404105  22.874   0.1          22.601   0.1          21.951   0.1          21.461   0.1          0.8       
  36401106  23.253   0.1          23.113   0.1          22.732   0.1          22.082   0.1          1.0       
  36402106  23.245   0.1          23.116   0.1          22.743   0.1          22.086   0.1          1.0       
  36403106  23.245   0.1          23.117   0.1          22.743   0.1          22.085   0.1          1.0       
  36404106  23.246   0.1          23.117   0.1          22.743   0.1          22.085   0.1          1.0       
  36401107  23.877   0.1          23.854   0.1          23.734   0.1          23.47    0.1          1.5       
  36402107  23.861   0.1          23.859   0.1          23.76    0.1          23.486   0.1          1.5       
  36403107  23.861   0.1          23.861   0.1          23.761   0.1          23.483   0.1          1.5       
  36404107  23.862   0.1          23.861   0.1          23.76    0.1          23.483   0.1          1.5       
  36401108  24.284   0.1          24.212   0.1          24.2     0.1          24.118   0.1          2.0       
  36402108  24.257   0.1          24.215   0.1          24.241   0.1          24.145   0.1          2.0       
  36403108  24.258   0.1          24.216   0.1          24.241   0.1          24.139   0.1          2.0       
  36404108  24.258   0.1          24.216   0.1          24.24    0.1          24.14    0.1          2.0       
  36500000  19.059   0.1          18.389   0.1          18.048   0.1          17.733   0.1          0.057497  
  36501101  19.28    0.1          18.607   0.1          18.265   0.1          17.95    0.1          0.06      
  36502101  19.279   0.1          18.607   0.1          18.265   0.1          17.949   0.1          0.06      
  36503101  19.279   0.1          18.607   0.1          18.265   0.1          17.949   0.1          0.06      
  36504101  19.279   0.1          18.607   0.1          18.265   0.1          17.949   0.1          0.06      
  36501102  20.494   0.1          19.783   0.1          19.392   0.1          19.118   0.1          0.1       
  36502102  20.493   0.1          19.783   0.1          19.392   0.1          19.118   0.1          0.1       
  36503102  20.493   0.1          19.783   0.1          19.392   0.1          19.118   0.1          0.1       
  36504102  20.493   0.1          19.782   0.1          19.392   0.1          19.118   0.1          0.1       
  36501103  23.434   0.1          22.428   0.1          21.995   0.1          21.663   0.1          0.3       
  36502103  23.437   0.1          22.427   0.1          21.995   0.1          21.664   0.1          0.3       
  36503103  23.438   0.1          22.427   0.1          21.995   0.1          21.664   0.1          0.3       
  36504103  23.438   0.1          22.427   0.1          21.995   0.1          21.664   0.1          0.3       
  36501104  24.843   0.1          23.899   0.1          23.307   0.1          22.916   0.1          0.5       
  36502104  24.857   0.1          23.891   0.1          23.308   0.1          22.916   0.1          0.5       
  36503104  24.86    0.1          23.892   0.1          23.308   0.1          22.916   0.1          0.5       
  36504104  24.859   0.1          23.891   0.1          23.308   0.1          22.916   0.1          0.5       
  36501105  26.09    0.1          25.494   0.1          24.663   0.1          24.161   0.1          0.8       
  36502105  26.037   0.1          25.485   0.1          24.674   0.1          24.163   0.1          0.8       
  36503105  26.045   0.1          25.487   0.1          24.676   0.1          24.163   0.1          0.8       
  36504105  26.043   0.1          25.486   0.1          24.675   0.1          24.163   0.1          0.8       
  36501106  26.562   0.1          26.132   0.1          25.515   0.1          24.791   0.1          1.0       
  36502106  26.493   0.1          26.092   0.1          25.534   0.1          24.8     0.1          1.0       
  36503106  26.502   0.1          26.1     0.1          25.538   0.1          24.799   0.1          1.0       
  36504106  26.5     0.1          26.099   0.1          25.537   0.1          24.799   0.1          1.0       
  36501107  27.382   0.1          27.125   0.1          26.693   0.1          26.295   0.1          1.5       
  36502107  27.248   0.1          27.069   0.1          26.76    0.1          26.331   0.1          1.5       
  36503107  27.257   0.1          27.08    0.1          26.777   0.1          26.327   0.1          1.5       
  36504107  27.254   0.1          27.079   0.1          26.773   0.1          26.326   0.1          1.5       
  36501108  27.957   0.1          27.578   0.1          27.3     0.1          27.099   0.1          2.0       
  36502108  27.753   0.1          27.532   0.1          27.423   0.1          27.171   0.1          2.0       
  36503108  27.769   0.1          27.55    0.1          27.455   0.1          27.164   0.1          2.0       
  36504108  27.765   0.1          27.548   0.1          27.449   0.1          27.162   0.1          2.0       
  37400000  14.951   0.1          14.492   0.1          14.159   0.1          13.924   0.1          0.032064  
  37401101  16.44    0.1          15.951   0.1          15.614   0.1          15.379   0.1          0.06      
  37402101  16.44    0.1          15.951   0.1          15.614   0.1          15.379   0.1          0.06      
  37403101  16.44    0.1          15.951   0.1          15.614   0.1          15.379   0.1          0.06      
  37404101  16.44    0.1          15.951   0.1          15.614   0.1          15.379   0.1          0.06      
  37401102  17.633   0.1          17.089   0.1          16.742   0.1          16.541   0.1          0.1       
  37402102  17.634   0.1          17.089   0.1          16.742   0.1          16.541   0.1          0.1       
  37403102  17.634   0.1          17.089   0.1          16.742   0.1          16.541   0.1          0.1       
  37404102  17.634   0.1          17.089   0.1          16.742   0.1          16.541   0.1          0.1       
  37401103  20.423   0.1          19.619   0.1          19.333   0.1          19.006   0.1          0.3       
  37402103  20.424   0.1          19.62    0.1          19.332   0.1          19.006   0.1          0.3       
  37403103  20.424   0.1          19.619   0.1          19.332   0.1          19.006   0.1          0.3       
  37404103  20.424   0.1          19.619   0.1          19.332   0.1          19.006   0.1          0.3       
  37401104  21.704   0.1          20.99    0.1          20.525   0.1          20.269   0.1          0.5       
  37402104  21.706   0.1          20.99    0.1          20.525   0.1          20.269   0.1          0.5       
  37403104  21.706   0.1          20.989   0.1          20.526   0.1          20.268   0.1          0.5       
  37404104  21.706   0.1          20.989   0.1          20.526   0.1          20.268   0.1          0.5       
  37401105  22.682   0.1          22.44    0.1          21.785   0.1          21.383   0.1          0.8       
  37402105  22.69    0.1          22.439   0.1          21.784   0.1          21.382   0.1          0.8       
  37403105  22.691   0.1          22.438   0.1          21.784   0.1          21.382   0.1          0.8       
  37404105  22.691   0.1          22.438   0.1          21.784   0.1          21.382   0.1          0.8       
  37401106  23.071   0.1          22.937   0.1          22.554   0.1          21.975   0.1          1.0       
  37402106  23.082   0.1          22.936   0.1          22.551   0.1          21.973   0.1          1.0       
  37403106  23.084   0.1          22.935   0.1          22.552   0.1          21.973   0.1          1.0       
  37404106  23.084   0.1          22.935   0.1          22.552   0.1          21.973   0.1          1.0       
  37401107  23.724   0.1          23.692   0.1          23.574   0.1          23.32    0.1          1.5       
  37402107  23.746   0.1          23.687   0.1          23.569   0.1          23.31    0.1          1.5       
  37403107  23.749   0.1          23.686   0.1          23.571   0.1          23.309   0.1          1.5       
  37404107  23.749   0.1          23.686   0.1          23.57    0.1          23.309   0.1          1.5       
  37401108  24.158   0.1          24.09    0.1          24.068   0.1          23.97    0.1          2.0       
  37402108  24.189   0.1          24.083   0.1          24.059   0.1          23.951   0.1          2.0       
  37403108  24.194   0.1          24.081   0.1          24.062   0.1          23.949   0.1          2.0       
  37404108  24.194   0.1          24.081   0.1          24.062   0.1          23.949   0.1          2.0       
  37500000  14.669   0.1          14.0     0.1          13.616   0.1          13.292   0.1          0.025761  
  37501101  16.64    0.1          15.954   0.1          15.538   0.1          15.226   0.1          0.06      
  37502101  16.64    0.1          15.954   0.1          15.538   0.1          15.226   0.1          0.06      
  37503101  16.64    0.1          15.954   0.1          15.538   0.1          15.226   0.1          0.06      
  37504101  16.64    0.1          15.954   0.1          15.538   0.1          15.226   0.1          0.06      
  37501102  17.85    0.1          17.136   0.1          16.681   0.1          16.399   0.1          0.1       
  37502102  17.85    0.1          17.136   0.1          16.681   0.1          16.399   0.1          0.1       
  37503102  17.85    0.1          17.136   0.1          16.681   0.1          16.399   0.1          0.1       
  37504102  17.85    0.1          17.136   0.1          16.681   0.1          16.399   0.1          0.1       
  37501103  20.812   0.1          19.791   0.1          19.341   0.1          18.943   0.1          0.3       
  37502103  20.812   0.1          19.79    0.1          19.341   0.1          18.943   0.1          0.3       
  37503103  20.812   0.1          19.79    0.1          19.341   0.1          18.943   0.1          0.3       
  37504103  20.812   0.1          19.79    0.1          19.341   0.1          18.943   0.1          0.3       
  37501104  22.217   0.1          21.247   0.1          20.68    0.1          20.253   0.1          0.5       
  37502104  22.216   0.1          21.246   0.1          20.68    0.1          20.253   0.1          0.5       
  37503104  22.216   0.1          21.246   0.1          20.68    0.1          20.253   0.1          0.5       
  37504104  22.216   0.1          21.246   0.1          20.68    0.1          20.253   0.1          0.5       
  37501105  23.311   0.1          22.879   0.1          22.03    0.1          21.534   0.1          0.8       
  37502105  23.308   0.1          22.874   0.1          22.028   0.1          21.534   0.1          0.8       
  37503105  23.307   0.1          22.874   0.1          22.028   0.1          21.534   0.1          0.8       
  37504105  23.307   0.1          22.874   0.1          22.028   0.1          21.534   0.1          0.8       
  37501106  23.724   0.1          23.461   0.1          22.916   0.1          22.155   0.1          1.0       
  37502106  23.717   0.1          23.454   0.1          22.913   0.1          22.153   0.1          1.0       
  37503106  23.716   0.1          23.454   0.1          22.913   0.1          22.154   0.1          1.0       
  37504106  23.716   0.1          23.454   0.1          22.913   0.1          22.153   0.1          1.0       
  37501107  24.396   0.1          24.334   0.1          24.114   0.1          23.724   0.1          1.5       
  37502107  24.386   0.1          24.316   0.1          24.113   0.1          23.711   0.1          1.5       
  37503107  24.384   0.1          24.316   0.1          24.114   0.1          23.711   0.1          1.5       
  37504107  24.384   0.1          24.316   0.1          24.114   0.1          23.711   0.1          1.5       
  37501108  24.827   0.1          24.741   0.1          24.689   0.1          24.523   0.1          2.0       
  37502108  24.813   0.1          24.717   0.1          24.69    0.1          24.499   0.1          2.0       
  37503108  24.811   0.1          24.717   0.1          24.691   0.1          24.499   0.1          2.0       
  37504108  24.811   0.1          24.717   0.1          24.692   0.1          24.499   0.1          2.0       
  37700000  14.229   0.1          13.572   0.1          13.321   0.1          13.018   0.1          0.00832   
  37701101  18.661   0.1          18.02    0.1          17.611   0.1          17.381   0.1          0.06      
  37702101  18.661   0.1          18.02    0.1          17.611   0.1          17.381   0.1          0.06      
  37703101  18.661   0.1          18.02    0.1          17.611   0.1          17.381   0.1          0.06      
  37704101  18.661   0.1          18.02    0.1          17.611   0.1          17.381   0.1          0.06      
  37701102  19.891   0.1          19.181   0.1          18.734   0.1          18.548   0.1          0.1       
  37702102  19.891   0.1          19.181   0.1          18.734   0.1          18.548   0.1          0.1       
  37703102  19.891   0.1          19.181   0.1          18.734   0.1          18.548   0.1          0.1       
  37704102  19.891   0.1          19.181   0.1          18.734   0.1          18.548   0.1          0.1       
  37701103  22.796   0.1          21.793   0.1          21.403   0.1          20.99    0.1          0.3       
  37702103  22.795   0.1          21.792   0.1          21.404   0.1          20.991   0.1          0.3       
  37703103  22.795   0.1          21.792   0.1          21.404   0.1          20.991   0.1          0.3       
  37704103  22.795   0.1          21.792   0.1          21.404   0.1          20.991   0.1          0.3       
  37701104  24.157   0.1          23.295   0.1          22.667   0.1          22.31    0.1          0.5       
  37702104  24.142   0.1          23.294   0.1          22.669   0.1          22.312   0.1          0.5       
  37703104  24.143   0.1          23.294   0.1          22.669   0.1          22.311   0.1          0.5       
  37704104  24.143   0.1          23.294   0.1          22.669   0.1          22.312   0.1          0.5       
  37701105  25.246   0.1          24.817   0.1          24.082   0.1          23.525   0.1          0.8       
  37702105  25.214   0.1          24.815   0.1          24.081   0.1          23.528   0.1          0.8       
  37703105  25.219   0.1          24.815   0.1          24.082   0.1          23.527   0.1          0.8       
  37704105  25.219   0.1          24.815   0.1          24.081   0.1          23.527   0.1          0.8       
  37701106  25.676   0.1          25.391   0.1          24.898   0.1          24.192   0.1          1.0       
  37702106  25.624   0.1          25.38    0.1          24.907   0.1          24.197   0.1          1.0       
  37703106  25.627   0.1          25.379   0.1          24.909   0.1          24.196   0.1          1.0       
  37704106  25.627   0.1          25.38    0.1          24.909   0.1          24.196   0.1          1.0       
  37701107  26.403   0.1          26.245   0.1          26.006   0.1          25.68    0.1          1.5       
  37702107  26.294   0.1          26.226   0.1          26.032   0.1          25.681   0.1          1.5       
  37703107  26.299   0.1          26.225   0.1          26.039   0.1          25.675   0.1          1.5       
  37704107  26.299   0.1          26.226   0.1          26.037   0.1          25.674   0.1          1.5       
  37701108  26.858   0.1          26.706   0.1          26.578   0.1          26.448   0.1          2.0       
  37702108  26.728   0.1          26.633   0.1          26.597   0.1          26.436   0.1          2.0       
  37703108  26.736   0.1          26.63    0.1          26.604   0.1          26.422   0.1          2.0       
  37704108  26.736   0.1          26.631   0.1          26.601   0.1          26.421   0.1          2.0       
  38300000  14.328   0.1          13.567   0.1          13.103   0.1          12.737   0.1          0.024652  
  38301101  16.407   0.1          15.628   0.1          15.142   0.1          14.772   0.1          0.06      
  38302101  16.407   0.1          15.628   0.1          15.142   0.1          14.772   0.1          0.06      
  38303101  16.407   0.1          15.628   0.1          15.142   0.1          14.772   0.1          0.06      
  38304101  16.407   0.1          15.628   0.1          15.142   0.1          14.772   0.1          0.06      
  38301102  17.638   0.1          16.83    0.1          16.322   0.1          15.932   0.1          0.1       
  38302102  17.638   0.1          16.83    0.1          16.322   0.1          15.932   0.1          0.1       
  38303102  17.638   0.1          16.83    0.1          16.322   0.1          15.932   0.1          0.1       
  38304102  17.638   0.1          16.83    0.1          16.322   0.1          15.932   0.1          0.1       
  38301103  20.595   0.1          19.521   0.1          19.02    0.1          18.576   0.1          0.3       
  38302103  20.595   0.1          19.521   0.1          19.02    0.1          18.576   0.1          0.3       
  38303103  20.595   0.1          19.521   0.1          19.02    0.1          18.576   0.1          0.3       
  38304103  20.595   0.1          19.521   0.1          19.02    0.1          18.576   0.1          0.3       
  38301104  21.934   0.1          21.069   0.1          20.397   0.1          19.923   0.1          0.5       
  38302104  21.934   0.1          21.07    0.1          20.395   0.1          19.924   0.1          0.5       
  38303104  21.934   0.1          21.07    0.1          20.395   0.1          19.924   0.1          0.5       
  38304104  21.934   0.1          21.07    0.1          20.395   0.1          19.924   0.1          0.5       
  38301105  23.001   0.1          22.602   0.1          21.855   0.1          21.246   0.1          0.8       
  38302105  22.998   0.1          22.605   0.1          21.852   0.1          21.247   0.1          0.8       
  38303105  22.997   0.1          22.605   0.1          21.852   0.1          21.248   0.1          0.8       
  38304105  22.997   0.1          22.606   0.1          21.852   0.1          21.248   0.1          0.8       
  38301106  23.414   0.1          23.166   0.1          22.716   0.1          21.926   0.1          1.0       
  38302106  23.406   0.1          23.171   0.1          22.711   0.1          21.931   0.1          1.0       
  38303106  23.405   0.1          23.172   0.1          22.71    0.1          21.931   0.1          1.0       
  38304106  23.405   0.1          23.172   0.1          22.711   0.1          21.931   0.1          1.0       
  38301107  24.118   0.1          23.999   0.1          23.842   0.1          23.453   0.1          1.5       
  38302107  24.104   0.1          24.0     0.1          23.83    0.1          23.469   0.1          1.5       
  38303107  24.102   0.1          24.0     0.1          23.829   0.1          23.471   0.1          1.5       
  38304107  24.102   0.1          24.0     0.1          23.829   0.1          23.471   0.1          1.5       
  38301108  24.598   0.1          24.412   0.1          24.399   0.1          24.179   0.1          2.0       
  38302108  24.574   0.1          24.42    0.1          24.378   0.1          24.208   0.1          2.0       
  38303108  24.569   0.1          24.422   0.1          24.375   0.1          24.212   0.1          2.0       
  38304108  24.569   0.1          24.422   0.1          24.375   0.1          24.211   0.1          2.0       
  38700000  14.841   0.1          13.931   0.1          13.403   0.1          12.917   0.1          0.016512  
  38701101  17.815   0.1          16.88    0.1          16.321   0.1          15.844   0.1          0.06      
  38702101  17.815   0.1          16.88    0.1          16.32    0.1          15.844   0.1          0.06      
  38703101  17.815   0.1          16.88    0.1          16.32    0.1          15.844   0.1          0.06      
  38704101  17.815   0.1          16.88    0.1          16.32    0.1          15.844   0.1          0.06      
  38701102  19.06    0.1          18.089   0.1          17.501   0.1          17.045   0.1          0.1       
  38702102  19.059   0.1          18.089   0.1          17.501   0.1          17.045   0.1          0.1       
  38703102  19.059   0.1          18.089   0.1          17.501   0.1          17.045   0.1          0.1       
  38704102  19.059   0.1          18.089   0.1          17.501   0.1          17.045   0.1          0.1       
  38701103  22.095   0.1          20.896   0.1          20.274   0.1          19.756   0.1          0.3       
  38702103  22.092   0.1          20.896   0.1          20.274   0.1          19.756   0.1          0.3       
  38703103  22.093   0.1          20.896   0.1          20.274   0.1          19.756   0.1          0.3       
  38704103  22.093   0.1          20.896   0.1          20.274   0.1          19.756   0.1          0.3       
  38701104  23.481   0.1          22.516   0.1          21.734   0.1          21.164   0.1          0.5       
  38702104  23.473   0.1          22.518   0.1          21.734   0.1          21.164   0.1          0.5       
  38703104  23.476   0.1          22.518   0.1          21.735   0.1          21.164   0.1          0.5       
  38704104  23.476   0.1          22.518   0.1          21.735   0.1          21.164   0.1          0.5       
  38701105  24.614   0.1          24.127   0.1          23.293   0.1          22.593   0.1          0.8       
  38702105  24.591   0.1          24.119   0.1          23.294   0.1          22.595   0.1          0.8       
  38703105  24.595   0.1          24.12    0.1          23.294   0.1          22.595   0.1          0.8       
  38704105  24.595   0.1          24.12    0.1          23.295   0.1          22.595   0.1          0.8       
  38701106  25.078   0.1          24.729   0.1          24.195   0.1          23.336   0.1          1.0       
  38702106  25.034   0.1          24.719   0.1          24.198   0.1          23.336   0.1          1.0       
  38703106  25.041   0.1          24.72    0.1          24.198   0.1          23.336   0.1          1.0       
  38704106  25.041   0.1          24.719   0.1          24.198   0.1          23.336   0.1          1.0       
  38701107  25.881   0.1          25.646   0.1          25.346   0.1          24.973   0.1          1.5       
  38702107  25.823   0.1          25.608   0.1          25.387   0.1          24.972   0.1          1.5       
